Aaron_Eckhart_0001.ppm.png,0.04105299,0.23853378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13354611,0.21174201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron_Guiel_0001.ppm.png,0.0,0.0,0.11938678,0.0705763,0.0,0.07940363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08174477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1528593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron_Patterson_0001.ppm.png,0.0,0.0,0.04569703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746565,0.58091432,0.03351067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02187904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron_Peirsol_0001.ppm.png,0.0,0.0,0.05675858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01662829,0.01452479,0.8271634,0.01311247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron_Peirsol_0002.ppm.png,0.0,0.18919681,0.1804148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09031323,0.19719537,0.08078784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron_Peirsol_0003.ppm.png,0.0,0.17317526,0.67402786,0.03495906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01379135,0.05644112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron_Peirsol_0004.ppm.png,0.02770792,0.27811807,0.18436781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09801653,0.22360164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron_Pena_0001.ppm.png,0.0,0.0,0.10744096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07479525,0.0,0.21476427,0.0,0.0,0.07905415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1671938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron_Sorkin_0001.ppm.png,0.0,0.0,0.13624561,0.13528973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04392001,0.0,0.25198001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08567434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron_Sorkin_0002.ppm.png,0.0,0.00140779,0.00387257,0.00790058,0.0,0.0,0.0,0.0,0.0,0.00322934,0.0,0.0,0.0,0.97413427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron_Tippin_0001.ppm.png,0.0,0.0,0.00668264,0.02759539,0.0,0.0,0.0,0.0,0.0,0.0064324,0.0,0.0,0.0,0.9430871,0.00979977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abbas_Kiarostami_0001.ppm.png,0.0,0.05784476,0.23062484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06849183,0.06116106,0.33685309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abba_Eban_0001.ppm.png,0.0,0.0,0.0,0.19029644,0.0,0.0,0.0,0.0,0.0,0.22561644,0.23787941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08335371,0.0,0.11582382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdel_Aziz_Al-Hakim_0001.ppm.png,0.0,0.15736896,0.48058531,0.07399205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06680138,0.0,0.07822374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdel_Madi_Shabneh_0001.ppm.png,0.02052677,0.14670956,0.06076481,0.0,0.0,0.0,0.0,0.0,0.01241565,0.0,0.0,0.0,0.0,0.69883633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdel_Nasser_Assidi_0001.ppm.png,0.0,0.20196019,0.30844629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19493002,0.0,0.0,0.17000388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04234943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdel_Nasser_Assidi_0002.ppm.png,0.01320161,0.08955219,0.08894868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00814285,0.0,0.0,0.0,0.0,0.72605592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdoulaye_Wade_0001.ppm.png,0.0,0.0,0.0,0.41882983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04707365,0.0,0.09772167,0.0,0.0,0.0,0.15715186,0.0,0.0,0.0,0.07988896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdoulaye_Wade_0002.ppm.png,0.0,0.0,0.06367246,0.23003754,0.0,0.0,0.0,0.0,0.04726738,0.0,0.0,0.0,0.0,0.20849565,0.0,0.0,0.0,0.1949148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdoulaye_Wade_0003.ppm.png,0.0,0.04500357,0.0,0.74986631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02523887,0.0,0.04429127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdoulaye_Wade_0004.ppm.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06343307,0.23620427,0.0,0.0,0.02613623,0.0,0.0,0.0,0.0,0.05646295,0.0,0.0,0.55495805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
